instance	numCrates	adjNumCrates	numCratesLB	avFillRate	avWeight	runTime
421	1	1.3727627647265008	1.0	0.37276276472650083	3553.0	7
422	3	3.093917217315281	2.0	0.6246678036742767	7029.0	11596
423	2	2.102427053963234	1.0	0.4745714600491029	7152.0	23532
424	2	2.822143236492109	2.0	0.8384827574205828	16633.0	8060
425	1	1.7716353947816257	1.0	0.7716353947816257	14307.0	186
426	2	2.4776262180146	2.0	0.6505160459494782	9962.5	358
427	3	3.108113010681705	2.0	0.5826385335218137	9715.333333333334	9051
428	4	4.138933844793154	3.0	0.6790883787637942	10433.25	68295
429	2	2.2462349501355603	2.0	0.5136729040976621	5887.5	199
430	1	1.3580550833334986	1.0	0.35805508333349845	5688.0	5
431	2	2.244625625564682	2.0	0.5268583597812989	7623.5	127
432	2	2.21789966789687	2.0	0.5007184744998836	6794.0	211
433	3	3.317731362557598	3.0	0.624702211976262	12519.0	799
434	3	3.38399027262422	3.0	0.6697082633807315	12671.666666666666	967
435	2	2.077869047089485	1.0	0.47483153806954803	6713.5	2788
436	1	1.7293249134426594	1.0	0.7293249134426593	13922.0	173
437	2	2.274188081563984	2.0	0.5562225542638548	10877.5	83
438	2	2.673034859838822	2.0	0.7388237002653031	9907.5	232
439	3	3.037566850483074	3.0	0.4760820125977661	11392.0	114
440	2	2.513028875891935	2.0	0.6594946653427822	12277.0	196
441	1	1.5206303925874132	1.0	0.5206303925874132	11370.0	24
442	1	1.760162784674509	1.0	0.7601627846745089	10860.0	1006
443	3	3.513493570183928	3.0	0.6973997186096352	10907.333333333334	2493
444	2	2.661476335268937	2.0	0.7264920594149986	15485.5	56
445	2	2.663980245322234	2.0	0.7309922849404633	12740.0	213
446	2	2.1099414945740986	1.0	0.4968316536395332	8124.5	5392
447	3	3.0711526634633692	2.0	0.6077918298337274	10339.666666666666	29958
448	3	3.0093122895741957	2.0	0.5839324891500913	10084.333333333334	30105
449	2	2.85519980544884	2.0	0.8702224116349138	13559.5	14332
450	1	1.7397588741816175	1.0	0.7397588741816175	14451.0	89
451	2	2.2464679350347265	2.0	0.5303479629127399	8066.0	80
452	2	2.639920642550896	2.0	0.7241033435280455	14239.5	547
453	3	3.0415177313716684	2.0	0.5849471468513758	8964.333333333334	16515
454	2	2.820810605689446	2.0	0.8417949171209007	12877.5	20391
455	1	1.2864042890905054	1.0	0.28640428909050547	3398.0	8
456	1	1.534758743556102	1.0	0.5347587435561021	7773.0	12
457	2	2.5790039630209756	2.0	0.7112155249711912	11513.0	345
458	3	3.7357481356026323	3.0	0.804471900933184	11726.0	7511
459	5	5.1308170918669544	4.0	0.6808693523227073	11627.4	89944
460	2	2.7569417895121626	2.0	0.7844262634681797	10149.5	2926
461	2	2.0556251731471384	2.0	0.39000328283444297	9211.5	125
462	1	1.5114810489481707	1.0	0.5114810489481708	7831.0	20
463	2	2.4872362472116234	2.0	0.6703983085145993	13027.0	271
464	3	3.407681618493639	3.0	0.6724392135625743	11169.333333333334	907
465	2	2.098900392817232	1.0	0.49509100885786766	8008.5	2900
466	3	3.6536493728278385	3.0	0.7531266741257974	11012.0	163
467	3	3.8172683423676763	3.0	0.8445757714883015	14494.666666666666	12524
468	1	1.4278278311520238	1.0	0.4278278311520239	10835.0	6
469	3	3.5068515531328224	3.0	0.7097963191756913	11312.0	275
470	1	1.8552103511530453	1.0	0.8552103511530452	16033.0	492
471	2	2.568458737130739	2.0	0.6871557399846616	11853.0	58
472	2	2.0178366806605657	1.0	0.42194975129106865	7554.5	223
473	2	2.2515510783460866	2.0	0.5279319716893168	12207.0	209
474	2	2.222239897095793	2.0	0.5053098531748708	8114.0	151
475	2	2.6157213262815144	2.0	0.7267151363631301	13138.5	634
476	1	1.5343479849607782	1.0	0.5343479849607781	11742.0	34
477	1	1.64496533845686	1.0	0.6449653384568601	10159.0	7
478	3	3.0622067858622786	2.0	0.594153493476343	9486.333333333334	27242
479	2	2.717609456039139	2.0	0.7503908914452314	13330.5	266
480	1	1.6698590312670563	1.0	0.6698590312670564	11766.0	97
481	3	3.595232731278397	3.0	0.7229726716920554	11727.333333333334	1175
482	1	1.6132489850101357	1.0	0.6132489850101356	9867.0	63
483	1	1.8046417178993148	1.0	0.8046417178993148	15916.0	2326
484	1	1.6154660427982943	1.0	0.6154660427982942	11962.0	61
485	1	1.5036860880500704	1.0	0.5036860880500703	10530.0	75
486	1	1.0444955831379246	1.0	0.04449558313792462	928.0	1
487	2	2.47645186388261	2.0	0.6401349503929391	10793.0	799
488	3	3.6429427498317755	3.0	0.7385929323176325	11232.333333333334	830
489	2	2.375927546502285	2.0	0.5814334723339144	11715.0	512
490	1	1.3941713642312445	1.0	0.3941713642312445	6039.0	74
491	2	2.404246042166463	2.0	0.5992005809566949	8169.0	121
492	1	1.6747847634299031	1.0	0.674784763429903	9802.0	186
493	3	3.024413191350345	2.0	0.5635554933594369	7495.0	3865
494	2	2.2210608281457236	2.0	0.5048173482892829	7241.5	443
495	1	1.7781529360800725	1.0	0.7781529360800724	14466.0	403
496	2	2.158212508148151	2.0	0.45170923885457437	8741.5	31
497	3	3.0556725718738145	2.0	0.6074298745405131	8512.0	31158
498	1	1.361950912457376	1.0	0.36195091245737615	6826.0	67
499	2	2.2949236920360097	2.0	0.5499103239323733	11271.5	75
500	2	2.5642737324980316	2.0	0.6936030714921532	8431.5	143
501	1	1.4156718913000743	1.0	0.4156718913000742	8530.0	69
502	2	2.498562356304815	2.0	0.6495768860758507	13164.0	316
503	2	2.4716387407080784	2.0	0.6341861027070048	8170.5	135
504	5	5.064356765683085	4.0	0.6795970438591739	8882.0	141713
505	1	1.7533007883335268	1.0	0.7533007883335266	7085.0	100
506	4	4.127445678064068	4.0	0.605380107380779	12972.25	4258
507	2	2.5688124851480385	2.0	0.6933555093776707	13047.5	355
508	2	2.026207692109533	1.0	0.4281162208578404	5786.5	1018
509	1	1.8311215483972774	1.0	0.8311215483972774	13245.0	3733
510	2	2.496008132081779	2.0	0.643670858959907	8754.5	249
511	2	2.1910363655285026	2.0	0.4912867770330415	10868.0	618
512	1	1.3994736668641197	1.0	0.3994736668641196	3720.0	7
513	2	2.4275487458094207	2.0	0.6090770201520663	12787.0	288
514	2	2.3101927556569675	2.0	0.551927070282882	7472.5	231
515	3	3.144679089779543	2.0	0.6530653427700455	10340.666666666666	61681
516	1	1.856855799885628	1.0	0.8568557998856281	12712.0	773
517	2	2.817176733680175	2.0	0.8447737027400131	14984.5	10360
518	2	2.220842739338458	2.0	0.5067476221429996	8444.5	334
519	1	1.7406680368793526	1.0	0.7406680368793526	12874.0	83
520	3	3.076213576521372	2.0	0.6206436646864203	9009.333333333334	4417
521	2	2.365319524701695	2.0	0.5842665085767665	12831.5	291
522	2	2.7142027152660093	2.0	0.7816755315496151	12056.5	535
523	2	2.353399826845459	2.0	0.5713169987891573	10789.0	376
524	2	2.7271131626719516	2.0	0.7532278453146997	9902.5	281
525	3	3.0362229223385415	3.0	0.5293623723306414	11450.0	1020
526	2	2.629315376755077	2.0	0.7088159672803469	15794.0	334
527	3	3.71031374198871	3.0	0.7668545312882806	12426.0	2510
528	2	2.4602657339799876	2.0	0.6275648467992752	8915.0	443
529	2	2.0593693992317306	1.0	0.4612961153338343	6328.0	2526
530	2	2.155122844585042	2.0	0.46691313776769033	8736.0	133
531	2	2.4181946378487877	2.0	0.6128413240730662	8627.5	147
532	2	2.412185385826888	2.0	0.6305011421134316	10795.0	741
533	1	1.5477280692457813	1.0	0.5477280692457814	6357.0	17
534	1	1.690874455942451	1.0	0.6908744559424508	11814.0	72
535	2	2.6509091752250296	2.0	0.7301160120847848	10755.0	299
536	1	1.702583421929776	1.0	0.702583421929776	7911.0	42
537	1	1.6521973910747765	1.0	0.6521973910747765	13589.0	21
538	2	2.211956673873961	2.0	0.5022616891216142	7193.0	332
539	4	4.680185006728182	4.0	0.75655657520899	11331.75	1451
540	2	2.1672647083134517	2.0	0.4711735225474103	10176.5	174
541	3	3.135874223959735	2.0	0.6432890725800234	8981.0	68781
542	3	3.302100077912938	3.0	0.6335516445949785	12373.0	656
543	1	1.821879912763566	1.0	0.821879912763566	15033.0	2095
544	2	2.4964487967454	2.0	0.6525728568652067	10269.0	1134
545	2	2.5799191388200287	2.0	0.6897000107028648	12070.5	147
546	2	2.7648497921596586	2.0	0.7871910145680362	13468.0	1618
547	2	2.5561836513204805	2.0	0.6815346177089979	10488.0	752
548	2	2.354840215156965	2.0	0.5757898578705563	12455.5	92
549	1	1.6704951900542029	1.0	0.6704951900542029	14030.0	26
550	4	4.066273305066746	3.0	0.6968587615657961	12166.5	61524
551	1	1.5224609264007105	1.0	0.5224609264007104	5311.0	35
552	3	3.790464373821025	3.0	0.8251000955498502	12378.333333333334	17158
553	2	2.6873588415924305	2.0	0.7670679660158646	11306.5	1009
554	2	2.6039298395893615	2.0	0.6950170499893484	10648.0	388
555	4	4.146912319165943	3.0	0.6578366152908657	11722.25	172316
556	3	3.727367648963709	3.0	0.7692615408212252	14571.333333333334	6535
557	2	2.72116873370441	2.0	0.7604635991786923	11545.0	1308
558	1	1.659529935370777	1.0	0.6595299353707771	10153.0	350
559	2	2.5095304808775065	2.0	0.6616366390836143	10327.0	1213
560	1	1.2309552724797004	1.0	0.23095527247970027	1287.0	3
561	2	2.24283504243211	2.0	0.540051867098708	5962.0	446
562	2	2.0334547091500474	1.0	0.44392122491064795	7226.0	15892
563	2	2.342656282496229	2.0	0.5673405394430634	7608.5	578
564	2	2.6972363171367033	2.0	0.741483837068369	9786.0	386
565	2	2.0557143902602517	1.0	0.45444482413534965	6499.5	30368
566	3	3.0788143339489245	2.0	0.6031220416841697	9537.0	19679
567	4	4.043908895775257	3.0	0.6539558701683051	11358.75	119893
568	1	1.4412637643932065	1.0	0.44126376439320647	8368.0	48
569	1	1.821367295876222	1.0	0.8213672958762219	9748.0	581
570	1	1.2579624337417163	1.0	0.2579624337417163	4587.0	11
571	3	3.1325013296584174	2.0	0.6452365126232346	9692.333333333334	82453
572	2	2.318642438514843	2.0	0.5549005830498919	8685.0	480
573	3	3.437876087884482	3.0	0.7045118280777802	9716.333333333334	5221
574	1	1.5491211954920052	1.0	0.5491211954920052	8216.0	194
575	2	2.258258875081305	2.0	0.4637881358458895	9207.5	21
576	2	2.7483504115660367	2.0	0.7805222346606867	11536.0	1455
577	3	3.200481193877579	2.0	0.6617898365058251	9748.666666666666	58040
578	1	1.7088365006547335	1.0	0.7088365006547334	9528.0	252
579	1	1.8107643988778914	1.0	0.8107643988778915	12174.0	1507
580	1	1.4478043331364727	1.0	0.4478043331364726	4085.0	98
581	3	3.578315166820399	3.0	0.7237970435873695	11531.0	2684
582	1	1.521447377175174	1.0	0.5214473771751739	10590.0	353
583	2	2.601022300110106	2.0	0.692691756377469	8729.0	219
584	1	1.5788720619992656	1.0	0.5788720619992656	6203.0	34
585	3	3.0391707997058046	2.0	0.6106749676619283	10882.666666666666	111212
586	1	1.572908090452441	1.0	0.572908090452441	9821.0	97
587	1	1.8547879080085696	1.0	0.8547879080085695	14782.0	4765
588	2	2.273314223059592	2.0	0.5439547342843554	10776.5	938
589	2	2.4996643026751033	2.0	0.6668563185156168	11408.5	1352
590	4	4.721194221054314	4.0	0.7773654760475511	12834.75	1654
591	1	1.8051305557041748	1.0	0.8051305557041748	15153.0	5109
592	2	2.480850219727605	2.0	0.6373434136599395	9900.5	561
593	1	1.4988213068687632	1.0	0.49882130686876336	9431.0	64
594	2	2.093227350600455	1.0	0.4908334711905141	6983.5	7221
595	1	1.4537321577446933	1.0	0.45373215774469344	4062.0	79
596	2	2.17368547056834	2.0	0.469606096082116	9512.5	747
597	2	2.0622067858622786	1.0	0.4548582134625002	5676.5	4170
598	4	4.665692954237361	4.0	0.7602878526265398	13913.25	4125
599	1	1.489798602787578	1.0	0.4897986027875781	4848.0	14
600	2	2.1564388710283837	2.0	0.46138373806402233	8843.5	280
601	2	2.2995899725431315	2.0	0.565376908820862	10955.0	418
602	3	3.7964400071401023	3.0	0.8559282714150549	10901.666666666666	77692
603	2	2.800975821570147	2.0	0.8199321576399197	12842.0	18147
604	1	1.5070174372877378	1.0	0.5070174372877378	10694.0	42
605	2	2.5934869275291232	2.0	0.698719582960447	12072.0	991
606	2	2.1867997256659186	2.0	0.47845344081843044	9590.0	645
607	3	3.5482824134119673	3.0	0.7272660032560792	10329.666666666666	8609
608	1	1.746859253546813	1.0	0.746859253546813	11763.0	194
609	2	2.0912752337006633	1.0	0.4900024332561128	7092.0	3323
610	1	1.6789110264402671	1.0	0.678911026440267	10493.0	74
611	1	1.3842125979346864	1.0	0.3842125979346865	7329.0	77
612	3	3.134696111639421	2.0	0.6322682574478049	8442.666666666666	39734
613	2	2.296762379979124	2.0	0.5449945111090111	9105.0	154
614	2	2.2676521593080996	2.0	0.5274735068791815	9520.0	715
615	2	2.7649897106497923	2.0	0.8367760502183246	12940.5	1992
616	2	2.352623225699503	2.0	0.5681781485128063	10906.5	587
617	1	1.1668950620206986	1.0	0.1668950620206986	2813.0	7
618	3	3.4460220635720105	3.0	0.6919256250127218	10576.333333333334	864
619	2	2.153809414708178	2.0	0.4576264152625449	10147.0	122
620	1	1.5177208031872533	1.0	0.5177208031872534	7190.0	81
621	2	2.076819647025031	1.0	0.4796979477991286	6727.0	27565
622	1	1.3401088457890742	1.0	0.34010884578907413	4750.0	34
623	2	2.727023011705982	2.0	0.7753970907476979	11088.0	1349
624	1	1.6095096331819148	1.0	0.6095096331819148	8743.0	134
625	1	1.6251072535699542	1.0	0.6251072535699543	9991.0	91
626	3	3.1043028910285053	3.0	0.5657546485050355	11350.666666666666	1153
627	1	1.737578213877951	1.0	0.7375782138779509	10415.0	272
628	1	1.5424095722377662	1.0	0.5424095722377663	9103.0	90
629	3	3.4938292711531282	3.0	0.6979884938547054	13077.0	1487
630	1	1.065402225344024	1.0	0.06540222534402398	1555.0	0
631	3	3.1027001034276203	2.0	0.6100456874982589	10765.0	78910
632	1	1.5688188171259412	1.0	0.5688188171259412	7760.0	70
633	1	1.6192197668497406	1.0	0.6192197668497406	10689.0	50
634	2	2.4639644745974145	2.0	0.631386878770616	10803.5	92
635	1	1.6729482620690859	1.0	0.6729482620690859	10244.0	81
636	2	2.6435339014666344	2.0	0.7217654201257089	9963.0	915
637	1	1.4948397454973088	1.0	0.49483974549730886	14185.0	9
638	1	1.317992978018721	1.0	0.31799297801872095	3323.0	3
639	3	3.1665743860606472	2.0	0.6384502418788985	9167.0	31898
640	2	2.1366066379217648	2.0	0.46622715451413194	8932.5	100
641	2	2.081266517664749	1.0	0.4924199505317643	6919.0	2523
642	1	1.715389163931332	1.0	0.7153891639313319	10328.0	82
643	1	1.1962415246874367	1.0	0.1962415246874366	3342.0	28
644	2	2.6928767959043856	2.0	0.7411020734653843	10683.0	588
645	2	2.275097904791788	2.0	0.5483215896781289	8459.0	450
646	2	2.6435717566726575	2.0	0.7335594692189913	10798.5	1495
647	2	2.4531722332382695	2.0	0.65052815187126	10252.5	423
648	2	2.5209159693462118	2.0	0.6629218483827024	9740.0	1365
649	1	1.7216662495077628	1.0	0.7216662495077627	13537.0	861
650	1	1.7981654938955292	1.0	0.7981654938955292	10680.0	33
651	2	2.2147739485027524	2.0	0.4945768317529468	8709.5	400
652	3	3.2721324208816513	3.0	0.6117144901445459	12290.0	6492
653	1	1.2891487231965155	1.0	0.28914872319651547	4502.0	18
654	2	2.8366914112618966	2.0	0.8429860692158526	13253.5	8637
655	3	3.363524363412438	3.0	0.6474464716112263	11491.666666666666	1471
656	2	2.2829752269564234	2.0	0.5490130393874308	10219.5	507
657	2	2.13613089683379	1.0	0.4973650202818035	7982.0	7402
658	3	3.577166049492425	3.0	0.7219711942229524	12701.666666666666	2888
659	1	1.4249309512614678	1.0	0.4249309512614678	4366.0	25
660	2	2.1196862263514005	1.0	0.49093781216451765	6942.5	5869
661	2	2.4455950422708495	2.0	0.6179109037411125	7497.5	88
662	2	2.3572660004469284	2.0	0.5716122785069004	10023.5	303
663	2	2.5953399193647666	2.0	0.6777941042589316	14219.5	191
664	3	3.6378445054364246	3.0	0.7314955291338973	10168.666666666666	1305
665	1	1.3503080450307492	1.0	0.35030804503074914	7371.0	14
666	1	1.5261423565749492	1.0	0.5261423565749493	8002.0	16
667	2	2.269511141468162	2.0	0.529033747232863	8539.0	227
668	1	1.2541035487479049	1.0	0.2541035487479049	7418.0	12
669	2	2.3994683370697696	2.0	0.5850713530773971	10292.0	73
670	2	2.40125149493329	2.0	0.5984781546648467	9927.5	327
671	1	1.794215888513275	1.0	0.7942158885132751	13868.0	5400
672	1	1.6302832582982565	1.0	0.6302832582982564	12123.0	264
673	5	5.063381185548066	4.0	0.669560239351498	11031.4	297350
674	2	2.3056058070888223	2.0	0.5544628452177839	8956.5	391
675	2	2.4467434535149573	2.0	0.6298273331123518	10240.0	320
676	2	2.1151861260988802	1.0	0.49216129606750236	7179.0	38433
677	1	1.5529648655173307	1.0	0.5529648655173307	9537.0	56
678	2	2.658678307119742	2.0	0.7483804429072771	11573.0	1215
679	3	3.258643485796656	2.0	0.6506657129523546	11247.0	26434
680	2	2.733617948906997	2.0	0.7896232798857457	14887.5	2644
681	2	2.772415070808937	2.0	0.7789245149198141	11505.5	2230
682	2	2.6277213354833817	2.0	0.7202229913069915	9222.0	1660
683	2	2.0246140835989177	1.0	0.41639118576831935	4575.5	1900
684	2	2.2785727257158226	2.0	0.5388475499561738	9148.0	254
685	1	1.5407330785919404	1.0	0.5407330785919403	12241.0	212
686	2	2.3202837646287198	2.0	0.5492869543739766	7102.0	191
687	2	2.45499267688534	2.0	0.6375761707901167	10805.0	401
688	1	1.8519187703809115	1.0	0.8519187703809116	15477.0	6687
689	1	1.3168351371384557	1.0	0.31683513713845574	7522.0	66
690	1	1.5515187829810921	1.0	0.551518782981092	10941.0	456
691	2	2.445338301066098	2.0	0.6287602923396757	10008.5	584
692	1	1.7821922368903174	1.0	0.7821922368903174	11623.0	483
693	1	1.474458816895439	1.0	0.47445881689543895	7624.0	96
694	3	3.414546393616291	3.0	0.6662906732114112	11510.666666666666	4381
695	1	1.477513814018375	1.0	0.477513814018375	8749.0	31
696	3	3.0365628447781896	2.0	0.5770660968676153	9345.0	41726
697	2	2.0523966160543474	1.0	0.39300384316893355	7193.5	339
698	1	1.6482524777337022	1.0	0.6482524777337022	10430.0	47
699	2	2.5262074301751953	2.0	0.658298980644943	10787.5	638
700	3	3.0402067386229903	2.0	0.5577435044668801	8962.333333333334	35397
701	2	2.381590976867713	2.0	0.5963462141479937	10343.5	541
702	2	2.318875742290595	2.0	0.555535921868677	8318.0	321
703	1	1.6682616417912182	1.0	0.6682616417912182	12415.0	887
704	2	2.422073657621254	2.0	0.6082875956120122	11392.0	214
705	1	1.6176856515991331	1.0	0.617685651599133	13634.0	54
706	1	1.5589678083382263	1.0	0.5589678083382263	7481.0	418
707	2	2.258533746697606	2.0	0.5009362216536652	12619.0	597
708	2	2.7740573763294676	2.0	0.8169220993385748	11928.5	16458
709	3	3.3576668283143185	3.0	0.6367472131458178	13709.0	1117
710	2	2.3944104305624254	2.0	0.6098055392643786	9769.5	718
711	3	3.786957551353992	3.0	0.7996391820332723	14565.333333333334	12975
712	2	2.270254647779971	2.0	0.5299514854330457	10883.5	552
713	1	1.8295970905518166	1.0	0.8295970905518166	13660.0	2450
714	2	2.2401454095449282	2.0	0.5134327558637817	7251.0	409
715	2	2.2858314956361854	2.0	0.5390347305115899	7640.5	25
716	2	2.8373658807930453	2.0	0.8406317692231845	16325.0	4665
717	1	1.6186118286403697	1.0	0.6186118286403697	12923.0	100
718	1	1.4655594041681679	1.0	0.46555940416816793	9379.0	32
719	3	3.2772737136159824	3.0	0.6195396076568311	11547.666666666666	423
720	2	2.265671275184958	2.0	0.5192104351542485	10417.5	111
721	2	2.592457525581931	2.0	0.6961494718504064	8990.0	556
722	2	2.542413945402361	2.0	0.6713210917978952	12712.0	352
723	3	3.099834359557903	2.0	0.6213798216521741	10240.333333333334	11648
724	2	2.804719318793973	2.0	0.8285025352852315	12891.5	15094
725	3	3.7049644733902385	3.0	0.7762044862610087	14319.333333333334	13309
726	3	3.4263631171124596	3.0	0.6605893648630604	13319.333333333334	466
727	2	2.467590807453139	2.0	0.6429843290607743	10031.0	284
728	2	2.3610386521013864	2.0	0.5770248441075012	9081.5	642
729	1	1.1263223897394807	1.0	0.1263223897394808	2570.0	8
730	3	3.0403515541463944	2.0	0.5914522064092083	10482.0	237073
731	3	3.021384660983967	2.0	0.5873133629583347	9793.0	46671
732	1	1.7761073200101685	1.0	0.7761073200101685	10311.0	96
733	1	1.7964270243077114	1.0	0.7964270243077115	8243.0	212
734	2	2.5769910090241392	2.0	0.6898882503840812	12638.0	495
735	2	2.600465518815734	2.0	0.7000973803536902	13816.5	91
736	1	1.7508145759306988	1.0	0.7508145759306988	14511.0	86
737	1	1.1922277340039946	1.0	0.19222773400399457	3710.0	1
738	3	3.0232506584289003	2.0	0.6010653864105838	9439.0	72790
739	2	2.1074403405255717	1.0	0.4704319864373589	6816.0	7524
740	2	2.3135239226794435	2.0	0.5501985200345489	13309.0	109
741	1	1.6338124476800395	1.0	0.6338124476800396	9672.0	57
742	2	2.5749552325745735	2.0	0.6857958793993267	11433.5	222
743	1	1.3034585604958877	1.0	0.3034585604958877	6883.0	6
744	2	2.7433755951859933	2.0	0.7764726500805744	12479.0	311
745	2	2.0798184535383037	2.0	0.42531623389533735	8796.0	73
746	2	2.3084141987270312	2.0	0.5598650131640226	8501.0	103
747	1	1.7019119589492862	1.0	0.7019119589492862	11471.0	214
748	1	1.8166804933831628	1.0	0.8166804933831628	14209.0	2014
749	2	2.571180121015031	2.0	0.7019960968139378	13029.0	594
750	2	2.643112027744632	2.0	0.7259844876107677	10271.0	383
751	2	2.2328757067130787	2.0	0.5210136936310756	10189.0	609
752	1	1.4272999765192949	1.0	0.4272999765192949	7403.0	18
753	1	1.330019476754045	1.0	0.330019476754045	5438.0	12
754	1	1.283014744876069	1.0	0.283014744876069	4721.0	50
755	2	2.2603114153284842	2.0	0.5090096301411988	12093.0	370
756	2	2.7747930473880444	2.0	0.8248421965194028	12484.5	5451
757	2	2.0523966160543474	1.0	0.4265457992303367	6758.5	881
758	2	2.6116225322112614	2.0	0.7210916452899776	15385.5	382
759	2	2.264165539950419	2.0	0.5441147306108971	11149.0	251
760	2	2.4553347859072856	2.0	0.6365031396930216	10175.5	114
761	1	1.439266640341127	1.0	0.4392666403411269	9457.0	191
762	2	2.8156483809849977	2.0	0.858765825076195	11452.5	7867
763	1	1.4912533177685117	1.0	0.49125331776851167	10336.0	28
764	2	2.598775154038459	2.0	0.7071602006125483	11224.0	176
765	2	2.0534748744497473	1.0	0.45272548714263416	8024.5	1260
766	2	2.5721026309755395	2.0	0.705755811189803	9389.0	434
767	2	2.2180521364583146	2.0	0.5168054337845597	7387.0	205
768	2	2.7509675455839204	2.0	0.8023807120846687	15015.5	1728
769	1	1.4479013855028182	1.0	0.44790138550281816	5822.0	7
770	1	1.7387037343386327	1.0	0.7387037343386328	11492.0	152
771	2	2.388591023993117	2.0	0.5910680664164351	8140.0	309
772	1	1.130481018723226	1.0	0.1304810187232259	2666.0	0
773	1	1.678421892535721	1.0	0.6784218925357209	16126.0	122
774	1	1.5365134758497565	1.0	0.5365134758497565	11433.0	57
775	2	2.291197368593977	2.0	0.5556522321030688	7723.5	25
776	2	2.1949810966543857	2.0	0.5071329161653186	8715.0	76
777	1	1.8244193775560946	1.0	0.8244193775560947	15904.0	1495
778	1	1.0866581057414344	1.0	0.08665810574143441	1180.0	1
779	2	2.6114497922097675	2.0	0.6978505417701791	10969.5	797
780	1	1.6621465682968846	1.0	0.6621465682968845	8460.0	41
781	2	2.078447466437841	1.0	0.4618692390531889	5631.0	3376
782	2	2.4587609098214056	2.0	0.636504346868665	8157.0	420
783	1	1.8594948452802837	1.0	0.8594948452802837	15150.0	5301
784	2	2.3830102737708088	2.0	0.5910090286944056	13746.5	2061
785	2	2.845695939377735	2.0	0.8564412944904298	15617.0	14767
786	1	1.4131110845532469	1.0	0.41311108455324697	5070.0	37
787	2	2.8427034192885667	2.0	0.8732787070410888	13954.0	40474
788	1	1.2815900726248255	1.0	0.28159007262482555	4354.0	14
789	1	1.2356744409461404	1.0	0.23567444094614054	4312.0	5
790	3	3.2915616623154818	3.0	0.6174349462725981	12084.333333333334	2087
791	3	3.258798983685659	3.0	0.6105119685808775	12627.333333333334	1711
792	2	2.5585151174719702	2.0	0.6941283865006513	13682.5	567
793	2	2.426110954064393	2.0	0.6160129275300802	11411.5	338
794	2	2.5732154191497187	2.0	0.6908620653094323	10193.5	724
795	2	2.313031577232148	2.0	0.5585384979587229	7830.5	220
796	2	2.1985897546365396	2.0	0.5040584334053471	7422.0	37
797	1	1.391469705141427	1.0	0.3914697051414271	4486.0	7
798	2	2.3310934986462435	2.0	0.5565440160269194	7067.5	123
799	2	2.4613145646219685	2.0	0.6451404472558426	13136.0	2148
800	2	2.521766185429513	2.0	0.665936815105767	11248.5	335
801	3	3.2730216765697207	3.0	0.6125683884931744	12046.666666666666	1079
802	3	3.033491243295933	2.0	0.6011963004333404	9498.666666666666	124600
803	1	1.5073474973301488	1.0	0.5073474973301488	6367.0	32
804	3	3.5128438591419173	3.0	0.7053739412946233	10574.333333333334	1552
805	2	2.0331404562754947	1.0	0.4383668617257514	7701.5	1845
806	2	2.243105586437614	2.0	0.5142795895775917	9801.0	388
807	1	1.827126730870645	1.0	0.8271267308706449	12804.0	6333
808	1	1.7100819642651865	1.0	0.7100819642651867	9039.0	359
809	1	1.6517131769803997	1.0	0.6517131769803995	7975.0	372
810	2	2.0780342023836345	1.0	0.4761366657667514	4711.5	3148
811	2	2.0420267495089814	1.0	0.44755698740252997	7127.0	3823
812	1	1.8307227021200942	1.0	0.8307227021200942	10475.0	535
813	2	2.6148779204909935	2.0	0.7344537586017243	7389.5	234
814	1	1.5954055168336885	1.0	0.5954055168336885	10703.0	67
815	1	1.8078905464321549	1.0	0.8078905464321549	15751.0	9926
816	4	4.06816697644388	3.0	0.6693349746822241	11028.75	137158
817	2	2.0120535349143553	1.0	0.4460757259458922	5353.5	4255
818	2	2.5151087256409324	2.0	0.6572534754302061	13719.5	1591
819	2	2.700076436995123	2.0	0.7506513225076099	11492.0	1128
820	2	2.669370261792893	2.0	0.7402241037307353	11832.0	1956
821	2	2.0400252978461046	1.0	0.4487465906683546	7382.5	1660
822	2	2.1248599078360115	2.0	0.4306669488268906	10170.0	51
823	1	1.7189813769924576	1.0	0.7189813769924577	13694.0	192
824	2	2.4013128786759097	2.0	0.6057030895018471	10921.0	926
825	2	2.410177465524715	2.0	0.6125431744660577	7459.0	731
826	2	2.808146832098928	2.0	0.8376656703367767	10378.0	2817
827	2	2.3141188552795247	2.0	0.5364792193937641	12400.5	46
828	2	2.410126559155604	2.0	0.6072481034985932	10070.5	2176
829	2	2.184922681425004	2.0	0.4775721456565376	9159.0	455
830	3	3.1198264409412206	2.0	0.6333924872175474	8992.0	20155
831	2	2.662661326212728	2.0	0.732946235380619	10469.0	1298
832	2	2.077044432240582	1.0	0.47438903986556347	6566.5	13627
833	3	3.464807219857866	3.0	0.6990712241145953	12074.666666666666	3916
834	2	2.2498570009342855	2.0	0.5190203049904208	9504.0	366
835	3	3.0462999235174513	2.0	0.6070035289540205	9917.333333333334	12470
836	2	2.3267339774139257	2.0	0.5605986115247965	11001.5	510
837	3	3.0246140835989177	2.0	0.5419587111157242	9380.333333333334	37308
838	2	2.4093745798373924	2.0	0.6091634470950605	11513.5	476
839	1	1.4124910973643416	1.0	0.41249109736434153	8162.0	99
840	1	1.3330405590744725	1.0	0.33304055907447255	5072.0	38
